"","Country","Year","Price","Speed","Cap","Operator"
"75",14,2012,"76.8637532133676",50,"Unlimited","Telecom Austria [Austria]"
"76",14,2012,"96.1439588688946",100,"Unlimited","Telecom Austria [Austria]"
"77",14,2012,"8.86889460154242",8,"Unlimited","UPC Austria [Austria]"
"78",14,2012,"16.5809768637532",16,"Unlimited","UPC Austria [Austria]"
"79",14,2012,"33.2904884318766",8,"Unlimited","UPC Austria [Austria]"
"80",14,2012,"38.4318766066838",16,"Unlimited","UPC Austria [Austria]"
"81",14,2012,"20.4370179948586",10,"Unlimited","UPC Austria [Austria]"
"82",14,2012,"29.4344473007712",35,"Unlimited","UPC Austria [Austria]"
"83",14,2012,"64.1388174807198",100,"Unlimited","UPC Austria [Austria]"
"84",15,2012,"55.9796437659033",0.5,"Unlimited","IntraNS [Azerbaijan]"
"85",15,2012,"101.781170483461",1,"Unlimited","IntraNS [Azerbaijan]"
"86",15,2012,"178.117048346056",2,"Unlimited","IntraNS [Azerbaijan]"
"87",15,2012,"305.343511450382",3,"Unlimited","IntraNS [Azerbaijan]"
"88",15,2012,"407.124681933842",4,"Unlimited","IntraNS [Azerbaijan]"
"89",18,2012,"3.66465924776761",0.25,"2048","BTCL [Bangladesh]"
"90",18,2012,"6.10776541294602",0.5,"5120","BTCL [Bangladesh]"
"91",18,2012,"12.215530825892",1,"12288","BTCL [Bangladesh]"
"92",18,2012,"21.9879554866057",1,"30720","BTCL [Bangladesh]"
"93",18,2012,"5.49698887165142",0.125,"Unlimited","BTCL [Bangladesh]"
"94",18,2012,"9.16164811941903",0.25,"Unlimited","BTCL [Bangladesh]"
"95",18,2012,"14.0478604497758",0.5,"Unlimited","BTCL [Bangladesh]"
"96",18,2012,"24.4310616517841",1,"Unlimited","BTCL [Bangladesh]"
"97",18,2012,"42.7543578906221",0.03125,"Unlimited","InTech Online [Bangladesh]"
"98",18,2012,"85.5087157812443",0.0625,"Unlimited","InTech Online [Bangladesh]"
"99",18,2012,"171.017431562489",0.125,"Unlimited","InTech Online [Bangladesh]"
"100",18,2012,"12.215530825892",0.04296875,"Unlimited","InTech Online [Bangladesh]"
"101",20,2012,"10.555484785828",2,"Unlimited","Beltelecom [Belarus]"
"102",20,2012,"13.194355982285",3,"Unlimited","Beltelecom [Belarus]"
"103",21,2012,"32.0694087403599",30,"51200","Belgacom [Belgium]"
"104",21,2012,"43.7660668380463",30,"153600","Belgacom [Belgium]"
"105",21,2012,"57.7763496143959",30,"Unlimited","Belgacom [Belgium]"
"106",21,2012,"57.7763496143959",60,"Unlimited","Telenet [Belgium]"
"107",21,2012,"83.4832904884319",120,"Unlimited","Telenet [Belgium]"
"108",21,2012,"32.0694087403599",30,"102400","Telenet [Belgium]"
"109",23,2012,"48.969006536383",0.125,"Unlimited","Isocel [Benin]"
"110",23,2012,"48.969006536383",0.25,"Unlimited","Kanakoo [Benin]"
"111",23,2012,"156.700820916426",1,"Unlimited","Kanakoo [Benin]"
"112",23,2012,"48.969006536383",0.5,"Unlimited","Kanakoo [Benin]"
"113",26,2012,"20.260492040521",0.33203125,"Unlimited","Cotas [Bolivia]"
"114",26,2012,"25.0361794500724",0.4150390625,"Unlimited","Cotas [Bolivia]"
"115",26,2012,"30.246020260492",0.5078125,"Unlimited","Cotas [Bolivia]"
"116",26,2012,"35.4558610709117",0.60546875,"Unlimited","Cotas [Bolivia]"
"117",26,2012,"40.6657018813314",0.60546875,"Unlimited","Cotas [Bolivia]"
"118",26,2012,"51.0853835021708",0.60546875,"Unlimited","Cotas [Bolivia]"
"119",26,2012,"55.2821997105644",0.60546875,"Unlimited","Cotas [Bolivia]"
"120",26,2012,"65.7018813314038",0.60546875,"Unlimited","Cotas [Bolivia]"
"121",26,2012,"76.1215629522431",0.60546875,"Unlimited","Cotas [Bolivia]"
"122",26,2012,"103.183791606368",0.60546875,"Unlimited","Cotas [Bolivia]"
"123",26,2012,"140.665701881331",0.60546875,"Unlimited","Cotas [Bolivia]"
"124",26,2012,"197.39507959479",0.60546875,"Unlimited","Cotas [Bolivia]"
"125",26,2012,"254.269175108538",0.244140625,"Unlimited","Cotas [Bolivia]"
"126",26,2012,"338.639652677279",0.3125,"Unlimited","Cotas [Bolivia]"
"127",26,2012,"437.481910274964",0.37109375,"Unlimited","Cotas [Bolivia]"
"128",26,2012,"20.1157742402315",0.125,"Unlimited","Cotel [Bolivia]"
"129",26,2012,"61.9392185238784",0.15625,"Unlimited","Cotel [Bolivia]"
"130",26,2012,"50.506512301013",0.3125,"Unlimited","Cotel [Bolivia]"
"131",26,2012,"26.0492040520984",0.125,"Unlimited","Entel [Bolivia]"
"132",26,2012,"35.4558610709117",0.25,"Unlimited","Entel [Bolivia]"
"133",26,2012,"72.3589001447178",0.5,"Unlimited","Entel [Bolivia]"
"134",26,2012,"101.302460202605",0.75,"Unlimited","Entel [Bolivia]"
"135",26,2012,"144.717800289436",1,"Unlimited","Entel [Bolivia]"
"136",26,2012,"202.60492040521",1.5,"Unlimited","Entel [Bolivia]"
"137",26,2012,"255.716353111433",2,"Unlimited","Entel [Bolivia]"
"138",26,2012,"36.1794500723589",0.125,"Unlimited","Entel [Bolivia]"
"139",26,2012,"50.6512301013025",0.25,"Unlimited","Entel [Bolivia]"
"140",26,2012,"101.302460202605",0.5,"Unlimited","Entel [Bolivia]"
"141",26,2012,"144.717800289436",0.75,"Unlimited","Entel [Bolivia]"
"142",26,2012,"195.369030390738",1,"Unlimited","Entel [Bolivia]"
"143",26,2012,"274.963820549928",1.5,"Unlimited","Entel [Bolivia]"
"144",26,2012,"361.794500723589",2,"Unlimited","Entel [Bolivia]"
"145",29,2012,"28.110599078341",5,"Unlimited","GVT (Power) [Brazil]"
"146",29,2012,"38.3512544802867",10,"Unlimited","GVT (Power) [Brazil]"
"147",29,2012,"43.4715821812596",15,"Unlimited","GVT (Power) [Brazil]"
"148",29,2012,"51.1520737327189",35,"Unlimited","GVT (Power) [Brazil]"
"149",29,2012,"153.558627752176",50,"Unlimited","GVT (Power) [Brazil]"
"150",29,2012,"255.965181771633",100,"Unlimited","GVT (Power) [Brazil]"
"151",29,2012,"15.2585765488991",0.5,"Unlimited","NET [Brazil]"
"152",29,2012,"28.110599078341",1,"Unlimited","NET [Brazil]"
"153",29,2012,"66.5130568356375",10,"Unlimited","NET [Brazil]"
"154",29,2012,"92.1146953405018",20,"Unlimited","NET [Brazil]"
"155",29,2012,"204.761904761905",100,"Unlimited","NET [Brazil]"
"156",29,2012,"15.3097798259089",1,"Unlimited","Oi (Velox) [Brazil]"
"157",29,2012,"25.5504352278546",2,"Unlimited","Oi (Velox) [Brazil]"
"158",29,2012,"30.6707629288274",5,"Unlimited","Oi (Velox) [Brazil]"
"159",29,2012,"35.7910906298003",10,"Unlimited","Oi (Velox) [Brazil]"
"160",29,2012,"40.9114183307732",20,"Unlimited","Oi (Velox) [Brazil]"
"161",29,2012,"28.1618023553507",1,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"162",29,2012,"28.1618023553507",2,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"163",29,2012,"33.2821300563236",4,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"164",29,2012,"35.84229390681",8,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"165",29,2012,"35.84229390681",10,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"166",29,2012,"35.84229390681",10,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"167",29,2012,"51.2032770097286",20,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"168",29,2012,"61.4439324116743",40,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"169",29,2012,"117.767537122376",100,"Unlimited","Telefonica Brasil (Speedy) [Brazil]"
"170",32,2012,"10.4467805519054",20,"Unlimited","Blizoo [Bulgaria]"
"171",32,2012,"13.0749014454665",40,"Unlimited","Blizoo [Bulgaria]"
"172",32,2012,"16.3600525624179",60,"Unlimited","Blizoo [Bulgaria]"
"173",32,2012,"26.215505913272",150,"Unlimited","Blizoo [Bulgaria]"
"174",32,2012,"16.3600525624179",10,"Unlimited","Max Telecom [Bulgaria]"
"175",32,2012,"16.3600525624179",10,"Unlimited","Max Telecom [Bulgaria]"
"176",32,2012,"13.0749014454665",10,"Unlimited","Max Telecom [Bulgaria]"
"177",32,2012,"9.72404730617608",15,"Unlimited","Vivacom [Bulgaria]"
"178",32,2012,"11.0381077529566",20,"Unlimited","Vivacom [Bulgaria]"
"179",32,2012,"13.0091984231275",30,"Unlimited","Vivacom [Bulgaria]"
"180",32,2012,"16.2943495400788",50,"Unlimited","Vivacom [Bulgaria]"
"181",32,2012,"26.149802890933",100,"Unlimited","Vivacom [Bulgaria]"
"182",33,2012,"24.4845032681915",0.125,"Unlimited","Onatel [Burkina Faso]"
"183",33,2012,"43.092725752017",0.25,"Unlimited","Onatel [Burkina Faso]"
"184",33,2012,"82.0720549549779",0.5,"Unlimited","Onatel [Burkina Faso]"
"185",33,2012,"157.484325021008",1,"Unlimited","Onatel [Burkina Faso]"
"186",33,2012,"301.453204237974",2,"Unlimited","Onatel [Burkina Faso]"
"187",34,2012,"100",0.125,"Unlimited","LEO [Burundi]"
"188",34,2012,"150",0.1875,"Unlimited","LEO [Burundi]"
"189",34,2012,"200",0.25,"Unlimited","LEO [Burundi]"
"190",34,2012,"225",0.3125,"Unlimited","LEO [Burundi]"
"191",34,2012,"300",0.375,"Unlimited","LEO [Burundi]"
"192",34,2012,"325",0.4375,"Unlimited","LEO [Burundi]"
"193",34,2012,"375",0.5,"Unlimited","LEO [Burundi]"
"194",35,2012,"33",0.5,"Unlimited","Angkornet [Cambodia]"
"195",35,2012,"27",0.25,"Unlimited","Angkornet [Cambodia]"
"196",35,2012,"29",0.5,"Unlimited","Angkornet [Cambodia]"
"197",35,2012,"23",0.25,"Unlimited","Angkornet [Cambodia]"
"198",35,2012,"35",0.25,"Unlimited","EZECOM [Cambodia]"
"199",35,2012,"69",0.5,"Unlimited","EZECOM [Cambodia]"
"200",35,2012,"99",1,"Unlimited","EZECOM [Cambodia]"
"201",35,2012,"159",2,"Unlimited","EZECOM [Cambodia]"
"202",35,2012,"245",3,"Unlimited","EZECOM [Cambodia]"
"203",35,2012,"35",0.25,"Unlimited","EZECOM [Cambodia]"
"204",35,2012,"69",0.5,"Unlimited","EZECOM [Cambodia]"
"205",35,2012,"99",1,"Unlimited","EZECOM [Cambodia]"
"206",35,2012,"159",2,"Unlimited","EZECOM [Cambodia]"
"207",35,2012,"245",3,"Unlimited","EZECOM [Cambodia]"
"208",35,2012,"45",0.25,"Unlimited","EZECOM [Cambodia]"
"209",35,2012,"79",0.5,"Unlimited","EZECOM [Cambodia]"
"210",35,2012,"109",1,"Unlimited","EZECOM [Cambodia]"
"211",35,2012,"169",2,"Unlimited","EZECOM [Cambodia]"
"212",35,2012,"255",3,"Unlimited","EZECOM [Cambodia]"
"213",35,2012,"19",0.125,"Unlimited","EZECOM [Cambodia]"
"214",35,2012,"29",0.25,"Unlimited","EZECOM [Cambodia]"
"215",35,2012,"39",0.5,"Unlimited","EZECOM [Cambodia]"
"216",35,2012,"69",1,"Unlimited","EZECOM [Cambodia]"
"217",35,2012,"99",1.5,"Unlimited","EZECOM [Cambodia]"
"218",35,2012,"24",0.125,"Unlimited","EZECOM [Cambodia]"
"219",35,2012,"34",0.25,"Unlimited","EZECOM [Cambodia]"
"220",35,2012,"44",0.5,"Unlimited","EZECOM [Cambodia]"
"221",35,2012,"74",1,"Unlimited","EZECOM [Cambodia]"
"222",35,2012,"104",1.5,"Unlimited","EZECOM [Cambodia]"
"223",35,2012,"29",0.125,"Unlimited","EZECOM [Cambodia]"
"224",35,2012,"39",0.25,"Unlimited","EZECOM [Cambodia]"
"225",35,2012,"49",0.5,"Unlimited","EZECOM [Cambodia]"
"226",35,2012,"79",1,"Unlimited","EZECOM [Cambodia]"
"227",35,2012,"109",1.5,"Unlimited","EZECOM [Cambodia]"
"228",35,2012,"24",0.5,"Unlimited","Viettel [Cambodia]"
"229",35,2012,"43",1,"Unlimited","Viettel [Cambodia]"
"230",35,2012,"78",2,"Unlimited","Viettel [Cambodia]"
"231",36,2012,"146.907019609149",0.5,"Unlimited","Matrix Telecoms [Cameroon]"
"232",36,2012,"95.9792528113107",0.5,"Unlimited","Matrix Telecoms [Cameroon]"
"233",36,2012,"48.969006536383",0.25,"Unlimited","Matrix Telecoms [Cameroon]"
"234",36,2012,"38.1958250983787",0.1875,"5120","MTN Network Solutions  [Cameroon]"
"235",36,2012,"48.969006536383",0.25,"5120","MTN Network Solutions  [Cameroon]"
"236",36,2012,"78.3504104582128",0.390625,"5120","MTN Network Solutions  [Cameroon]"
"237",36,2012,"176.288423530979",0.25,"Unlimited","MTN Network Solutions  [Cameroon]"
"238",36,2012,"293.814039218298",0.5,"Unlimited","MTN Network Solutions  [Cameroon]"
"239",36,2012,"509.277667978383",1,"Unlimited","MTN Network Solutions  [Cameroon]"
"240",36,2012,"783.504104582128",0.5,"Unlimited","MTN Network Solutions  [Cameroon]"
"241",36,2012,"1469.07019609149",1,"Unlimited","MTN Network Solutions  [Cameroon]"
"242",36,2012,"2742.26436603745",2,"Unlimited","MTN Network Solutions  [Cameroon]"
"243",36,2012,"48.969006536383",0.125,"Unlimited","Orange [Cameroon]"
"244",36,2012,"78.3504104582128",0.25,"Unlimited","Orange [Cameroon]"
"245",36,2012,"146.907019609149",0.5,"Unlimited","Orange [Cameroon]"
"246",36,2012,"48.969006536383",1,"Unlimited","Ringo [Cameroon]"
"247",36,2012,"97.938013072766",2,"Unlimited","Ringo [Cameroon]"
"248",36,2012,"195.876026145532",4,"Unlimited","Ringo [Cameroon]"
"249",36,2012,"48.969006536383",0.25,"Unlimited","Ringo [Cameroon]"
"250",36,2012,"97.938013072766",0.5,"Unlimited","Ringo [Cameroon]"
"251",36,2012,"195.876026145532",1,"Unlimited","Ringo [Cameroon]"
"252",36,2012,"391.752052291064",2,"Unlimited","Ringo [Cameroon]"
"253",37,2012,"40.990990990991",5,"15360","Bell Camada [Canada]"
"254",37,2012,"54.004004004004",15,"76800","Bell Camada [Canada]"
"255",37,2012,"64.014014014014",25,"128000","Bell Camada [Canada]"
"256",37,2012,"84.034034034034",50,"256000","Bell Camada [Canada]"
"257",37,2012,"204.154154154154",175,"307200","Bell Camada [Canada]"
"258",37,2012,"100.09009009009",75,"256000","Rogers Communications [Canada]"
"259",37,2012,"72.0620620620621",32,"153600","Rogers Communications [Canada]"
"260",37,2012,"62.0520520520521",28,"122880","Rogers Communications [Canada]"
"261",37,2012,"49.039039039039",18,"81920","Rogers Communications [Canada]"
"262",37,2012,"38.5285285285285",3,"20480","Rogers Communications [Canada]"
"263",37,2012,"45.045045045045",10,"128000","Shaw Communications [Canada]"
"264",37,2012,"55.0550550550551",20,"204800","Shaw Communications [Canada]"
"265",37,2012,"70.0700700700701",50,"409600","Shaw Communications [Canada]"
"266",37,2012,"80.0800800800801",100,"512000","Shaw Communications [Canada]"
